city,state,country,builder_name,project_name,location_text,status,project_type,budget_raw,source
Lucknow,Uttar Pradesh,India,Shalimar Lakecity Pvt Ltd,Shalimar Valencia Towers Phase 2,"Gomtinagar Extension,Lucknow",ongoing,"4 BHK 
										Multistorey Apartment..",₹2.52 Cr   -₹3.55 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Lakecity Pvt Ltd,Shalimar Pinnacle GH 13,"Gomtinagar Extension,Lucknow",ongoing,"Penthouse, Multistorey Apartment..",₹3.66 Cr   -₹9.02 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Lakecity Pvt Ltd,Shalimar Valencia Towers,"Gomtinagar Extension,Lucknow",ongoing,Multistorey Apartment..,₹1.79 Cr   -₹3.90 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Lakecity Pvt Ltd,Valencia County East GH 18,"Gomtinagar Extension,Lucknow",ongoing,Villa..,₹6.31 Cr   -₹11.26 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Lakecity Pvt Ltd,Shalimar Business District SBD,"Gomti Nagar Extension Bypass Road,Lucknow",ongoing,"Commercial Shop, Commercial Office Space..",₹1.90 Cr   -₹3.37 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Shalimar Lakecity Pvt Ltd,Shalimar Oneworld Vista,"Gomti Nagar,Lucknow",completed,"2, 3 BHK 
										..",₹1.06 Cr   -₹1.39 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Anamlife Infra Heights Pvt. Ltd.,Anam Homes,"Faizabad Road,Lucknow",ongoing,"2 BHK 
										..",,magicbricks
Lucknow,Uttar Pradesh,India,Anamlife Infra Heights Pvt. Ltd.,Anam Residency,"Faizabad Road,Lucknow",ongoing,,,magicbricks
Lucknow,Uttar Pradesh,India,Anamlife Infra Heights Pvt. Ltd.,Anam Valley,"Faizabad Road,Lucknow",completed,Residential Plot..,₹21.3 Lac   -₹28 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Anamlife Infra Heights Pvt. Ltd.,Anam Next World,"Kishan Path,Lucknow",completed,,,magicbricks
Lucknow,Uttar Pradesh,India,Anamlife Infra Heights Pvt. Ltd.,Anam Garden,"Faizabad Road,Lucknow",completed,,₹59.4 Lac   -₹68.2 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Anamlife Infra Heights Pvt. Ltd.,Anam Metro City,"Faizabad Road,Lucknow",completed,,₹59.4 Lac   -₹68.2 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Anamlife Infra Heights Pvt. Ltd.,Anam Anam Residency,"Chinhat,Lucknow",completed,,₹45.0 Lac   -₹55.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Anamlife Infra Heights Pvt. Ltd.,Anam Enclave,"Faizabad Road,Lucknow",completed,,₹59.4 Lac   -₹68.2 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Anamlife Infra Heights Pvt. Ltd.,Anam Estate Phase 4,"Faizabad Road,Lucknow",completed,,₹59.4 Lac   -₹68.2 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Anamlife Infra Heights Pvt. Ltd.,Anam Paradise,"Faizabad Road,Lucknow",completed,,₹59.4 Lac   -₹68.2 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Anamlife Infra Heights Pvt. Ltd.,Anam Green City,"Faizabad Road,Lucknow",completed,,₹59.4 Lac   -₹68.2 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Anamlife Infra Heights Pvt. Ltd.,Anam Estates Phase 2,"Faizabad Road,Lucknow",completed,,₹59.4 Lac   -₹68.2 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Anamlife Infra Heights Pvt. Ltd.,Anam Raw Houses,"Faizabad Road,Lucknow",completed,,₹59.4 Lac   -₹68.2 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Anamlife Infra Heights Pvt. Ltd.,Anam Estates,"Faizabad Road,Lucknow",completed,,₹59.5 Lac   -₹68.2 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Viraj Constructions,Viraj BBD Green City Lotus Court,"Faizabad Road,Lucknow",ongoing,Multistorey Apartment..,₹51 Lac   -₹85 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Viraj Constructions,Viraj Shraddha Enclave,"Ambegaon,Pune",ongoing,,,magicbricks
Lucknow,Uttar Pradesh,India,Viraj Constructions,Project BBD Green City,"Gomti Nagar,Lucknow",ongoing,,,magicbricks
Lucknow,Uttar Pradesh,India,Viraj Constructions,BBD Times Square,"Faizabad Road,Lucknow",completed,Commercial Office Space..,₹59 Lac   -₹68 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Viraj Constructions,Viraj Bbd Green City,"Faizabad Road,Lucknow",completed,"2, 3 BHK 
										..",₹60.7 Lac   -₹1.53 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Viraj Constructions,Viraj Lotus Enclave,"Faizabad Road,Lucknow",completed,"3 BHK 
										..",₹95.9 Lac   -₹1.93 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Viraj Constructions,Sunbreeze I,"Faizabad Road,Lucknow",completed,"2, 3 BHK 
										Multistorey Apartment..",₹64 Lac   -₹90 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Viraj Constructions,Viraj Megh Malhar,"Manjri,Pune",completed,,₹60.0 Lac   -₹74.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Viraj Constructions,BBD Viraj Towers,"Gomti Nagar,Lucknow",completed,,₹71.6 Lac   -₹86.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Viraj Constructions,Viraj Sunbreeze II,"Faizabad Road,Lucknow",completed,,₹67.4 Lac   -₹1.62 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Viraj Constructions,Viraj Sunbreeze 2,"Gomti Nagar,Lucknow",completed,,₹71.6 Lac   -₹86.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,ORO Group,ORO Constella,"Sushant Golf City,Lucknow",ongoing,"3, 4 BHK 
										Penthouse, Multistorey Apartment..",₹1.56 Cr   -₹4.23 Cr,magicbricks
Lucknow,Uttar Pradesh,India,ORO Group,Dynasty by ORO,"Sultanpur Road,Lucknow",ongoing,"2, 3 BHK 
										Multistorey Apartment..",₹1.04 Cr   -₹1.70 Cr,magicbricks
Lucknow,Uttar Pradesh,India,ORO Group,Ajit Oro County,"Jankipuram,Lucknow",ongoing,"3 BHK 
										..",₹28.0 Lac   -₹1.20 Cr,magicbricks
Lucknow,Uttar Pradesh,India,ORO Group,Oro Aakriti,"Jankipuram,Lucknow",ongoing,"1 BHK 
										..",,magicbricks
Lucknow,Uttar Pradesh,India,ORO Group,ORO City,"Jankipuram,Lucknow",completed,"3, 4 BHK 
										..",₹85.5 Lac   -₹1.75 Cr,magicbricks
Lucknow,Uttar Pradesh,India,ORO Group,Oro Elements,"Jankipuram,Lucknow",completed,"2 BHK 
										..",₹47.5 Lac   -₹60.1 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Shri Balaji Construction Company,BCC Grand,"Faizabad Road,Lucknow",ongoing,,,magicbricks
Lucknow,Uttar Pradesh,India,Shri Balaji Construction Company,Shri BCC Estate,"Gomti Nagar,Lucknow",ongoing,,,magicbricks
Lucknow,Uttar Pradesh,India,Shri Balaji Construction Company,BCC Kailasa,"Vrindavan Yojana,Lucknow",ongoing,,,magicbricks
Lucknow,Uttar Pradesh,India,Shri Balaji Construction Company,BCC Greens,"Deva Road,Lucknow",completed,"1, 2, 3 BHK 
										Multistorey Apartment..",₹32.2 Lac   -₹69.3 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Shri Balaji Construction Company,BCC Sapphire,"Sultanpur Road,Lucknow",completed,"2, 3 BHK 
										Multistorey Apartment..",₹62.5 Lac   -₹1 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Shri Balaji Construction Company,Dafodills,"Vrindavan Yojana,Lucknow",completed,"2, 3, 4 BHK 
										Multistorey Apartment..",₹89 Lac   -₹1.66 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Shri Balaji Construction Company,Shri Balaji BCC Blue Mountain,"Raibareli Road,Lucknow",completed,"3 BHK 
										Multistorey Apartment..",₹1.43 Cr   -₹1.43 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Shri Balaji Construction Company,BCC Heights,"Raibareli Road,Lucknow",completed,", 2, 3 BHK 
										Multistorey Apartment..",₹40.9 Lac   -₹66 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Shri Balaji Construction Company,BCC Shakti,"Faizabad Road,Lucknow",completed,"2, 3 BHK 
										Multistorey Apartment..",₹32 Lac   -₹43 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Shri Balaji Construction Company,BCC Residency,"Hazratganj,Lucknow",completed,"3 BHK 
										..",₹77.0 Lac   -₹88.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Shri Balaji Construction Company,BCC Gravity,"Rajajipuram,Lucknow",completed,"2, 3 BHK 
										..",₹42.0 Lac   -₹48.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Shri Balaji Construction Company,BCC Vision,"Rajendranagar,Lucknow",completed,"3 BHK 
										Multistorey Apartment..",₹1.25 Cr   -₹1.70 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Shri Balaji Construction Company,BCC Radha Krishna,"Faizabad Road,Lucknow",completed,"2 BHK 
										..",₹59.4 Lac   -₹68.2 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Shri Balaji Construction Company,BCC Tower,"Arjun Ganj,Lucknow",completed,"2 BHK 
										..",₹65.0 Lac   -₹80.2 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Shri Balaji Construction Company,BCC Awadh,"Golaganj,Lucknow",completed,"2 BHK 
										..",₹40.4 Lac   -₹41.6 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Shri Balaji Construction Company,BCC Him Ratna Residency,"Hazratganj,Lucknow",completed,"2 BHK 
										..",₹77.0 Lac   -₹88.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Shri Balaji Construction Company,BCC Residency R K Seth,"Hazratganj,Lucknow",completed,,₹77.0 Lac   -₹88.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Shri Balaji Construction Company,BCC Estate,"Gomti Nagar,Lucknow",completed,,₹71.6 Lac   -₹86.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Shri Balaji Construction Company,A Palace,"Hazratganj,Lucknow",completed,,₹77.0 Lac   -₹88.0 Lac,magicbricks
Lucknow,Uttar Pradesh,India,Shri Balaji Construction Company,Shri Balaji Residency R K Seth River Side,"Neil Lines,Lucknow",completed,,,magicbricks
Lucknow,Uttar Pradesh,India,Shri Balaji Construction Company,Shri Balaji BCC Midtown,"Rajendranagar,Lucknow",completed,,₹88.8 Lac   -₹1.09 Cr,magicbricks
Lucknow,Uttar Pradesh,India,Shri Balaji Construction Company,BCC Plaza,"Rajajipuram,Lucknow",completed,,,magicbricks
Mathura,Uttar Pradesh,India,JSR Housing & Developers Pvt. Ltd.,Ashoka City,"NH 2,Mathura",completed,,₹50.0 Lac   -₹55.6 Lac,magicbricks
Mathura,Uttar Pradesh,India,SK Group,Ganga City,"NH 2,Mathura",ongoing,,,magicbricks
Mathura,Uttar Pradesh,India,SK Group,Shikhar Green City,"Jhalwa,Allahabad",completed,,₹26.0 Lac   -₹55.0 Lac,magicbricks
Mathura,Uttar Pradesh,India,SK Group,SK Villa,"Guduvancheri,Chennai",completed,"3 BHK 
										..",₹39.6 Lac   -₹51.5 Lac,magicbricks
Mathura,Uttar Pradesh,India,SK Group,SK Prestige,"Goundan Palayam,Coimbatore",completed,,,magicbricks
Mathura,Uttar Pradesh,India,SK Group,SK Vintage,"Borivali West,Mumbai",completed,,₹1.90 Cr   -₹2.36 Cr,magicbricks
Mathura,Uttar Pradesh,India,SK Group,S K Sawan Greens Phase II,"Deva Road,Lucknow",completed,,₹41.0 Lac   -₹50.0 Lac,magicbricks
Mathura,Uttar Pradesh,India,Hi View Constructions Pvt. Ltd.,Krishna Valley,"NH-2,Vrindavan",completed,"1 BHK 
										Multistorey Apartment..",₹45 Lac   -₹58 Lac,magicbricks
Mathura,Uttar Pradesh,India,Hi View Constructions Pvt. Ltd.,Krishna Valley,"NH 2,Mathura",completed,"1 BHK 
										Multistorey Apartment..",₹50.0 Lac   -₹55.6 Lac,magicbricks
Mathura,Uttar Pradesh,India,KRS Builders,Shri Radha Rani Township,"Barsana,Mathura",completed,"2 BHK 
										..",,magicbricks
Mathura,Uttar Pradesh,India,KRS Builders,KRS Arcade,"Perungalathur,Chennai",completed,,₹75.3 Lac   -₹1.01 Cr,magicbricks
Mathura,Uttar Pradesh,India,Brijvaas Group,Brijvaas Govind Vihar Awasiya Yojna,"Jait,Mathura",ongoing,,,magicbricks
Mathura,Uttar Pradesh,India,Suncity Hi Tech Projects Pvt. Ltd.,Suncity Govind Sharnam,"Chhatikara,Mathura",ongoing,,,magicbricks
Mathura,Uttar Pradesh,India,Suncity Hi Tech Projects Pvt. Ltd.,Suncity Anatara,"NH-2,Vrindavan",ongoing,,,magicbricks
Mathura,Uttar Pradesh,India,Suncity Hi Tech Projects Pvt. Ltd.,Suncity Anantham,"NH-2,Vrindavan",completed,"1, 3 BHK 
										..",₹55.0 Lac   -₹57.8 Lac,magicbricks
Mathura,Uttar Pradesh,India,Shri Manohar Real Estate Pvt Ltd,Shri Manohar Goverdhan Lok,"Govardhan,Mathura",completed,,,magicbricks
Mathura,Uttar Pradesh,India,OMR Proptech,The Vanshivat Farms 2.0,"Choorahansi,Mathura",ongoing,,,magicbricks
Mathura,Uttar Pradesh,India,Kadamshree Developers India LLP,Kadamshree Aanandam Valleey,"Barsana,Mathura",ongoing,Residential Plot..,₹51 Lac   -₹85 Lac,magicbricks
Mathura,Uttar Pradesh,India,Nidhivan Property Linkers Pvt. Ltd.,Nidhivan Radha Orchid,"Panigaon Banger,Mathura",completed,,,magicbricks
Mathura,Uttar Pradesh,India,Valiant Real Estate Private Limited,Valiant Shiv Valley,"Goverdhan Road,Mathura",completed,Residential Plot..,₹29 Lac Onwards,magicbricks
Mathura,Uttar Pradesh,India,Dream Town Vrindavan,Dream Town,"Chhata,Mathura",completed,,,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Golf Lands,"Yamuna Expressway,Greater Noida",ongoing,"4 BHK 
										Residential Plot..",₹55 Lac   -₹1.10 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Sambhav Homes,"Sohna Road,Gurgaon",ongoing,,,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Eco Village,"Taj Expressway,Noida",ongoing,"1 BHK 
										..",₹45.0 Lac   -₹65.0 Lac,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Azalia,"Sector 68,Gurgaon",ongoing,,₹1.42 Cr   -₹1.60 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Eco Village 4,"Noida Extension,Greater Noida",ongoing,"2 BHK 
										..",₹54.4 Lac   -₹92.4 Lac,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Garden Homes,"Noida Extension,Greater Noida",ongoing,"2 BHK 
										..",₹27.1 Lac Onwards,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech The Valley,"Sector 78,Gurgaon",ongoing,,,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Officers Enclave,"Sohna Road,Gurgaon",ongoing,,,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Sports Village,"Noida Extension,Greater Noida",ongoing,,,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech New Soft Launch,"Sector 68,Gurgaon",ongoing,,,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Shaan,"Yamuna Expressway,Greater Noida",ongoing,,,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Aadri Floors,"Sector 79,Gurgaon",ongoing,,,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Belfair,"Sector 79,Gurgaon",ongoing,,,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Scarlet Suites,"Sector 68,Gurgaon",ongoing,,₹1.42 Cr   -₹1.60 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Neeladri Floors,"Sector 79,Gurgaon",ongoing,,,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Safari Studio,"Yamuna Expressway,Greater Noida",ongoing,,,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Golf Village,"Sector 89,Gurgaon",ongoing,,,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Sports Republik,"Knowledge Park 5,Greater Noida",ongoing,,,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Hypernova Mall,"Sector 94,Noida",ongoing,,,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Airport Vihar,"Yamuna Expressway,Greater Noida",ongoing,,,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Aero Suites,"Yamuna Expressway,Greater Noida",ongoing,,,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Hilltown,"Sector 2 Sohna,Gurgaon",ongoing,,₹79.2 Lac   -₹2.76 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Supernova Spira Residences,"Sector 94,Noida",ongoing,,,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Capetown,"Sector 74,Noida",completed,Multistorey Apartment..,₹89 Lac   -₹2.38 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Supernova Astralis,"Sector 94,Noida",completed,Commercial Office Space..,₹56.5 Lac Onwards,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Araville,"Sector 79,Gurgaon",completed,"2, 3 BHK 
										Multistorey Apartment..",₹77.6 Lac   -₹2.16 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Eco Village,"Noida Extension,Greater Noida",completed,"1, 2, 3 BHK 
										Multistorey Apartment..",₹58 Lac   -₹1.54 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Eco Village 1,"Noida Extension,Greater Noida",completed,"1, 2, 3, 4 BHK 
										..",₹62.1 Lac   -₹1.46 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Avant Garde,"Vaishali,Ghaziabad",completed,"2, 3 BHK 
										Multistorey Apartment..",₹55 Lac Onwards,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech North Eye,"Sector 74,Noida",completed,"1, 2 BHK 
										..",₹39.6 Lac   -₹2.57 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Supernova Spira,"Sector 94,Noida",completed,"1 BHK 
										Studio Apartment..",₹90 Lac   -₹3 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Hues,"Sector 68,Gurgaon",completed,"2 BHK 
										Multistorey Apartment..",₹1.63 Cr   -₹2.01 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Oxford Square,"Noida Extension,Noida",completed,"2, 3 BHK 
										Multistorey Apartment..",₹79.6 Lac   -₹1.75 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Czar Suites,"Omicron 1,Greater Noida",completed,"3, 4 BHK 
										Studio Apartment..",₹28 Lac   -₹30 Lac,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Emerald Court,"Sector 93A,Noida",completed,"3, 4 BHK 
										..",₹2.38 Cr   -₹3.76 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Icon,"Indirapuram,Ghaziabad",completed,"2 BHK 
										..",₹79.6 Lac   -₹90.2 Lac,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Estate,"Vaishali,Ghaziabad",completed,"2, 5 BHK 
										Multistorey Apartment..",₹70.5 Lac Onwards,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Palm Greens,"NH-24,Moradabad",completed,"2 BHK 
										Multistorey Apartment..",₹20.6 Lac   -₹42 Lac,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Ecociti,"Sector 137,Noida",completed,"2, 3, 4 BHK 
										..",₹84.4 Lac   -₹2.15 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Micasa,"Thanisandra,Bangalore",completed,"3 BHK 
										Multistorey Apartment..",₹82.3 Lac   -₹1.29 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Emerald Court Phase 3,"Sector 93,Noida",completed,"3 BHK 
										Multistorey Apartment..",₹2.50 Cr Onwards,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Golf Country,"Yamuna Expressway,Greater Noida",completed,"2 BHK 
										Residential Plot..",₹40.4 Lac   -₹2.07 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech E Square,"Sector 96,Noida",completed,,,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Eco Village 2,"Noida Extension,Noida",completed,"2, 3 BHK 
										..",₹48.7 Lac   -₹1.29 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Up Country,"Yamuna Expressway,Greater Noida",completed,"1, 2, 3, 7 BHK 
										Multistorey Apartment..",₹31.9 Lac   -₹3 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Residency,"Vaishali,Ghaziabad",completed,"2 BHK 
										..",₹99.2 Lac   -₹1.45 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech ORB Noida,"Sector 74,Noida",completed,"3 BHK 
										Multistorey Apartment..",₹1.95 Cr   -₹2.24 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Sambhav Homes,"Sector 17,Gurgaon",completed,,,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Green Vilage Meerut,"Delhi Bye Pass,Meerut",completed,"1, 2 BHK 
										Multistorey Apartment..",₹14 Lac   -₹64.5 Lac,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Golf Lands,"Yamuna Expressway,Greater Noida",completed,,₹1.0 Cr   -₹1.69 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Meerut Sports City,"Modi Puram,Meerut",completed,"2, 3 BHK 
										..",₹63.6 Lac   -₹1.07 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Livingston,"Crossings Republik,Ghaziabad",completed,"2, 3 BHK 
										..",₹59.2 Lac   -₹1.41 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Czar Villas,"Omicron 1,Greater Noida",completed,"2, 3, 4 BHK 
										..",₹92.0 Lac   -₹1.02 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Supernova,"Sector 94,Noida",completed,"1, 2, 3 BHK 
										Multistorey Apartment..",₹1.45 Cr   -₹2.85 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech 34 Pavilion,"Sector 34,Noida",completed,"2, 3 BHK 
										..",₹1.23 Cr   -₹2 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Eco Village 3,"Noida Extension,Greater Noida",completed,"2, 3 BHK 
										Multistorey Apartment..",₹65.5 Lac   -₹1.32 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech The Romano,"Sector 118,Noida",completed,"2, 3 BHK 
										Multistorey Apartment..",₹54.2 Lac   -₹1.15 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Oxford Suites,"Noida Extension,Noida",completed,"3 BHK 
										..",₹92.0 Lac   -₹1.15 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Basera,"Sector 79,Gurgaon",completed,"2 BHK 
										..",₹28 Lac   -₹40.9 Lac,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Renesa,"Sector 118,Noida",completed,"2 BHK 
										..",₹72.0 Lac   -₹82.0 Lac,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Hill town Plots,"Sohna,Gurgaon",completed,,₹1.60 Cr   -₹1.97 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Rameshwar Orchids,"Kaushambi,Ghaziabad",completed,"2 BHK 
										..",₹80.0 Lac   -₹1.24 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Crown Tower,"Sector 74,Noida",completed,,₹1.10 Cr   -₹1.37 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Grand Circuit,"Yamuna Expressway,Greater Noida",completed,,₹1.0 Cr   -₹1.69 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Albaria,"Noida Extension,Noida",completed,,₹92.0 Lac   -₹1.15 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Sports Village Phase III Commercial,"Noida Extension,Greater Noida",completed,,,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech 48 Canvas,"Sector 79,Gurgaon",completed,,₹2.14 Cr   -₹2.64 Cr,magicbricks
Meerut,Uttar Pradesh,India,Supertech Ltd.,Supertech Rivercest,"Pantnagar,Rudrapur",completed,,,magicbricks
