city,state,country,builder_name,project_name,location_text,status,budget_raw,latitude,longitude,project_type,source,geo_key
Ranchi,Jharkhand,India,Assotech Ltd.,Assotech One,"Sector 62,Noida",completed,,28.6211447,77.3643493,,magicbricks,"Sector 62,Noida, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Assotech Ltd.,Assotech RO Co Operative Group Housing Society,"Sector 21C,Faridabad",completed,₹1.14 Cr   -₹1.23 Cr,28.4301575,77.2956062,,magicbricks,"Sector 21C,Faridabad, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Assotech Ltd.,Salora Vihar,"Sector 62,Noida",completed,₹1.50 Cr   -₹1.65 Cr,28.6211447,77.3643493,,magicbricks,"Sector 62,Noida, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Assotech Ltd.,SANDAL STREET,"Sector 135,Noida",completed,₹76.4 Lac   -₹84.4 Lac,28.4980046,77.4000326,,magicbricks,"Sector 135,Noida, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Assotech Ltd.,Assotech Hi Street,"Crossings Republik,Ghaziabad",completed,,28.6284686,77.434157,,magicbricks,"Crossings Republik,Ghaziabad, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Arya Homes Pvt. Ltd.,Arya Shine City,"Oyna,Ranchi",ongoing,,,,,magicbricks,"Oyna,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Arya Homes Pvt. Ltd.,Arya Shine Valley,"Oyna,Ranchi",completed,₹50.4 Lac   -₹62.4 Lac,,,,magicbricks,"Oyna,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Arya Homes Pvt. Ltd.,Arya Residency,"Morabadi,Ranchi",completed,₹58.0 Lac   -₹74.6 Lac,23.390876,85.3278238,,magicbricks,"Morabadi,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Arya Homes Pvt. Ltd.,Nihar Nalini Niloy,"Lalpur,Ranchi",completed,₹63.8 Lac   -₹82.8 Lac,23.375328,85.3384361,,magicbricks,"Lalpur,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Arya Homes Pvt. Ltd.,Tara Regency,"Booty More,Ranchi",completed,₹54.2 Lac   -₹59.5 Lac,23.3954225,85.3843646,,magicbricks,"Booty More,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Arya Homes Pvt. Ltd.,Arya Castle,"Guduvancheri,Chennai",completed,₹39.9 Lac   -₹57.2 Lac,12.8439997,80.0603546,,magicbricks,"Guduvancheri,Chennai, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Arya Homes Pvt. Ltd.,Green Spark City,"Chandwe,Ranchi",completed,,23.4114244,85.3146797,,magicbricks,"Chandwe,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Arya Homes Pvt. Ltd.,Arya Mega Sun City,"Kanke,Ranchi",completed,₹61.3 Lac   -₹80.4 Lac,23.4613962,85.3274961,,magicbricks,"Kanke,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Morias Infrastructure Private Limited,Symphony Condos,"Chiraundi,Ranchi",ongoing,₹40 Lac   -₹61.2 Lac,23.4099758,85.3403056,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Chiraundi,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Morias Infrastructure Private Limited,Shree Vrinda Green III,"Morabadi,Ranchi",ongoing,,23.390876,85.3278238,,magicbricks,"Morabadi,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Sunrise Developers & Construction Pvt. Ltd.,Raunak Viraj Bliss,"Khar,Mumbai",ongoing,₹3.25 Cr   -₹4.50 Cr,19.0682411,72.8400412,"2 BHK 
										..",magicbricks,"Khar,Mumbai, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Sunrise Developers & Construction Pvt. Ltd.,Sai Vatika,"Ormanjhi,Ranchi",ongoing,,23.506051,85.4737115,,magicbricks,"Ormanjhi,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Sunrise Developers & Construction Pvt. Ltd.,Sai Manglam,"Hutup,Ranchi",ongoing,,,,,magicbricks,"Hutup,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Sunrise Developers & Construction Pvt. Ltd.,Sunrise Venetia,"Girgaon,Mumbai",completed,₹3.92 Cr   -₹6.28 Cr,18.9543165,72.8179082,,magicbricks,"Girgaon,Mumbai, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Sunrise Developers & Construction Pvt. Ltd.,Radha Rani Apartment,"Jessore Road,Kolkata",completed,₹1.0 Cr   -₹1.22 Cr,22.6080961,88.3942426,,magicbricks,"Jessore Road,Kolkata, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Sunrise Developers & Construction Pvt. Ltd.,Sai Paradise,"Boreya,Ranchi",completed,,23.4308645,85.3333725,,magicbricks,"Boreya,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Sunrise Developers & Construction Pvt. Ltd.,Sai Suncity II,"Chandwe,Ranchi",completed,,23.4114244,85.3146797,,magicbricks,"Chandwe,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Aashiyana Star Developers,Sushila Raj,"BIT Mesra,Ranchi",ongoing,₹49.5 Lac Onwards,23.4175695,85.4394094,"3 BHK 
										Multistorey Apartment..",magicbricks,"BIT Mesra,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Aashiyana Star Developers,Aashiyana Star Savitri Enclave,"Tupudana,Ranchi",completed,₹38.7 Lac   -₹56.7 Lac,23.2672312,85.3081941,"3 BHK 
										Multistorey Apartment..",magicbricks,"Tupudana,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Eklavya Estates Pvt Ltd,Palash Enclave,"Pundag,Ranchi",ongoing,₹65 Lac Onwards,23.343891,85.272278,"3 BHK 
										Multistorey Apartment..",magicbricks,"Pundag,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Eklavya Estates Pvt Ltd,Eklavya Anand Enclave,"Pundag,Ranchi",completed,₹41.4 Lac   -₹63.1 Lac,23.343891,85.272278,"3 BHK 
										Multistorey Apartment..",magicbricks,"Pundag,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Prakriti Realtors,Gangaur Apartment,"Bariatu Road,Ranchi",ongoing,₹58.5 Lac Onwards,,,"3 BHK 
										Multistorey Apartment..",magicbricks,"Bariatu Road,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Prakriti Realtors,GVH,"Bariatu Road,Ranchi",ongoing,₹70.4 Lac   -₹83.8 Lac,,,,magicbricks,"Bariatu Road,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Prakriti Realtors,Sai Astha Apartment,"Bariatu Road,Ranchi",completed,₹70.4 Lac   -₹83.8 Lac,,,"3 BHK 
										..",magicbricks,"Bariatu Road,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Kinetic Builders and Developers,Neelam Residency,"Bariatu Road,Ranchi",ongoing,,,,,magicbricks,"Bariatu Road,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Kinetic Builders and Developers,Anand Arcade,"Hatma,Ranchi",ongoing,,23.3875996,85.3334123,,magicbricks,"Hatma,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Kinetic Builders and Developers,Kinetic Brindavanam,"Kondapur,Hyderabad",completed,₹1.14 Cr   -₹1.63 Cr,17.4587912,78.3730556,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Kondapur,Hyderabad, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Kinetic Builders and Developers,Kinetic Elite,"Kondapur,Hyderabad",completed,₹1.53 Cr   -₹1.80 Cr,17.4587912,78.3730556,,magicbricks,"Kondapur,Hyderabad, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,AG Promoters and Developers,Pitamber Complex,"Deepatoli,Ranchi",ongoing,₹63.0 Lac   -₹72.0 Lac,,,"2 BHK 
										..",magicbricks,"Deepatoli,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,AG Promoters and Developers,Shahdeo Homes,"Namkum,Ranchi",completed,₹50.0 Lac   -₹54.5 Lac,23.2790977,85.3946302,"2 BHK 
										..",magicbricks,"Namkum,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,AG Promoters and Developers,AG Pitamber Residency,"Buti More,Ranchi",completed,₹49.9 Lac   -₹66.8 Lac,,,"3 BHK 
										..",magicbricks,"Buti More,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,AG Promoters and Developers,Chitransh Enclave,"Bariatu Road,Ranchi",completed,₹70.4 Lac   -₹83.8 Lac,,,,magicbricks,"Bariatu Road,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Prithwi Infra Homes,Prithwi Farms,"BIT Mesra,Ranchi",ongoing,,23.4175695,85.4394094,,magicbricks,"BIT Mesra,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Prithwi Infra Homes,Prithwi Vedic Village,"Kumharia,Ranchi",ongoing,,,,,magicbricks,"Kumharia,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Prithwi Infra Homes,Sri Prakash Prithwi Farms Phase II,"Ormanjhi,Ranchi",ongoing,,23.506051,85.4737115,,magicbricks,"Ormanjhi,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Prithwi Infra Homes,Prithwi Green Valley,"Jamuari,Ranchi",completed,,,,,magicbricks,"Jamuari,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Prithwi Infra Homes,Triveni Kunj,"Kusum Vihar,Dhanbad",completed,₹34.0 Lac   -₹35.0 Lac,,,,magicbricks,"Kusum Vihar,Dhanbad, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Faquiha Infra Construction,Aafia Palace,"Kantatoli,Ranchi",ongoing,,,,,magicbricks,"Kantatoli,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Faquiha Infra Construction,Dev Enclave,"Dibdih,Ranchi",ongoing,,,,,magicbricks,"Dibdih,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Faquiha Infra Construction,Blue Heaven Palace,"Kanke,Ranchi",completed,₹61.3 Lac   -₹80.4 Lac,23.4613962,85.3274961,,magicbricks,"Kanke,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Divya Construction,Divya Nabhneel Mansion,"Hatia,Ranchi",ongoing,,23.3094048,85.3084951,"4 BHK 
										..",magicbricks,"Hatia,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Divya Construction,Divya Commercial,"Argora,Ranchi",ongoing,,23.3504514,85.2926682,,magicbricks,"Argora,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Divya Construction,Divya Nilaya,"Argora,Ranchi",ongoing,₹79.3 Lac   -₹90.2 Lac,23.3504514,85.2926682,,magicbricks,"Argora,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Divya Construction,Rajni Apartment,"Singh More,Ranchi",ongoing,,23.3022807,85.3142407,,magicbricks,"Singh More,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Prayas Developers,Prayas Enclave,"Patelnagar,Ranchi",ongoing,,,,"3 BHK 
										..",magicbricks,"Patelnagar,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Prayas Developers,Prayas Janki Square,"Tupudana,Ranchi",ongoing,,23.2672312,85.3081941,,magicbricks,"Tupudana,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Prayas Developers,Prayas Saraswati Enclave,"Tupudana,Ranchi",ongoing,,23.2672312,85.3081941,,magicbricks,"Tupudana,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Prayas Developers,Prayas Swastik Apartment,"Lalpur,Ranchi",completed,₹63.8 Lac   -₹82.8 Lac,23.375328,85.3384361,,magicbricks,"Lalpur,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Prayas Developers,Prayas Randhawa Estate,"Tupudana,Ranchi",completed,₹54.7 Lac   -₹60.0 Lac,23.2672312,85.3081941,,magicbricks,"Tupudana,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Unique Homes,Unique Luxe Loft,"Agaramthen,Chennai",ongoing,,,,"2 BHK 
										..",magicbricks,"Agaramthen,Chennai, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Unique Homes,Unique Bimla Enclave,"Kanke,Ranchi",completed,₹61.3 Lac   -₹80.4 Lac,23.4613962,85.3274961,,magicbricks,"Kanke,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Unique Homes,Unique Keshav Kunj,"Morabadi,Ranchi",completed,₹58.0 Lac   -₹74.6 Lac,23.390876,85.3278238,,magicbricks,"Morabadi,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Nisith Keshari Construction Pvt Ltd,Nisith Palm Arin Garden,"Pundag,Ranchi",ongoing,₹23.1 Lac   -₹77.1 Lac,23.343891,85.272278,"1, 2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Pundag,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Nisith Keshari Construction Pvt Ltd,NK Oak Forest,"Argora,Ranchi",ongoing,₹68.4 Lac   -₹2.12 Cr,23.3504514,85.2926682,"2, 3, 4 BHK 
										Multistorey Apartment..",magicbricks,"Argora,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Nisith Keshari Construction Pvt Ltd,Palm Vista Forest by Nisith Keshari Construction,"Pundag,Ranchi",ongoing,,23.343891,85.272278,,magicbricks,"Pundag,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Nisith Keshari Construction Pvt Ltd,Keshar Towers,"Kampu,Gwalior",ongoing,,,,,magicbricks,"Kampu,Gwalior, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Estate Buildcon Pvt Ltd,Estate Green View Heights Jharkhan,"Bariatu Road,Ranchi",completed,₹86 Lac   -₹1.44 Cr,,,"3, 4 BHK 
										Multistorey Apartment..",magicbricks,"Bariatu Road,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Estate Buildcon Pvt Ltd,Estate Eco Symphony,"Bariatu Road,Ranchi",completed,₹1.04 Cr   -₹2.51 Cr,,,,magicbricks,"Bariatu Road,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,N. K. Constructions Pvt. Ltd.,NK Oak Elegance,"Argora,Ranchi",completed,₹55.4 Lac   -₹96.2 Lac,23.3504514,85.2926682,"3 BHK 
										..",magicbricks,"Argora,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,N. K. Constructions Pvt. Ltd.,Oak Residency,"Club Road,Ranchi",completed,,23.3539142,85.3286816,,magicbricks,"Club Road,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,N. K. Constructions Pvt. Ltd.,Jyoti Vihar,"Kishore Ganj,Ranchi",completed,₹47.0 Lac   -₹65.0 Lac,,,"3 BHK 
										..",magicbricks,"Kishore Ganj,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,N. K. Constructions Pvt. Ltd.,Oak Elegance,"Booty More,Ranchi",completed,₹54.2 Lac   -₹59.5 Lac,23.3954225,85.3843646,"3 BHK 
										..",magicbricks,"Booty More,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,N. K. Constructions Pvt. Ltd.,Trinity Apartment,"Hawai Nagar,Ranchi",completed,₹40.6 Lac   -₹47.8 Lac,,,,magicbricks,"Hawai Nagar,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,N. K. Constructions Pvt. Ltd.,Poddar Enclave,"Ratu Road,Ranchi",completed,₹72.6 Lac   -₹77.4 Lac,23.3931931,85.2690482,,magicbricks,"Ratu Road,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,N. K. Constructions Pvt. Ltd.,Oak Enclave,"Ashok Nagar,Ranchi",completed,₹68.0 Lac   -₹82.0 Lac,23.348949,85.3052082,,magicbricks,"Ashok Nagar,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,N. K. Constructions Pvt. Ltd.,Palm Elegance,"Pundag,Ranchi",completed,₹63.6 Lac   -₹73.4 Lac,23.343891,85.272278,,magicbricks,"Pundag,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,N. K. Constructions Pvt. Ltd.,Gangajali,"Lalpur,Ranchi",completed,₹63.8 Lac   -₹82.8 Lac,23.375328,85.3384361,,magicbricks,"Lalpur,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,N. K. Constructions Pvt. Ltd.,Trinity Residency,"Daudnagar,Ranchi",completed,,,,,magicbricks,"Daudnagar,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,N. K. Constructions Pvt. Ltd.,Jyoti Plaza,"Bhumiartoli,Ranchi",completed,,,,,magicbricks,"Bhumiartoli,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Mansarovar Nirman Private Limited,Mansarovar Ayodhya Dham,"Booty More,Ranchi",ongoing,₹44.6 Lac   -₹63 Lac,23.3954225,85.3843646,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Booty More,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Mansarovar Nirman Private Limited,Mansarovar Priya Enclave,"Booty More,Ranchi",ongoing,,23.3954225,85.3843646,,magicbricks,"Booty More,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Sri Aghoreshwar Sai Developers Pvt Ltd,Ishan Heritage,"Kanke,Ranchi",ongoing,₹65 Lac Onwards,23.4613962,85.3274961,"3 BHK 
										Multistorey Apartment..",magicbricks,"Kanke,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Sri Aghoreshwar Sai Developers Pvt Ltd,Sri Aghoreshwar Sai Padmaalaya,"Ratu Road,Ranchi",completed,₹72.6 Lac   -₹77.4 Lac,23.3931931,85.2690482,"3 BHK 
										..",magicbricks,"Ratu Road,Ranchi, Ranchi, Jharkhand, India"
Ranchi,Jharkhand,India,Sri Aghoreshwar Sai Developers Pvt Ltd,Ashok Heritage by Sri Aghoreshwar Sai Developers Pvt Ltd,"Bariatu,Ranchi",completed,₹38.9 Lac   -₹54.7 Lac,23.3750646,85.2762115,,magicbricks,"Bariatu,Ranchi, Ranchi, Jharkhand, India"
Belgaum,Karnataka,India,Vastu Sidhi Promotors & Developers,Vastu Floors,"Vijaynagar,Belgaum",ongoing,,,,,magicbricks,"Vijaynagar,Belgaum, Belgaum, Karnataka, India"
Belgaum,Karnataka,India,Viva Infra Venture,Viva Gardenia,"Hindwadi,Belgaum",ongoing,,15.8343621,74.5182582,,magicbricks,"Hindwadi,Belgaum, Belgaum, Karnataka, India"
Belgaum,Karnataka,India,Vega Spaces,Lotus County,"Tilakwadi,Belgaum",completed,₹62 Lac   -₹1.15 Cr,15.8368581,74.5019281,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Tilakwadi,Belgaum, Belgaum, Karnataka, India"
Belgaum,Karnataka,India,Vega Spaces,Bellavista,"Nanawadi,Belgaum",completed,₹44.4 Lac   -₹51.6 Lac,15.8429556,74.4954843,,magicbricks,"Nanawadi,Belgaum, Belgaum, Karnataka, India"
Belgaum,Karnataka,India,Vishwaraj Developers,UR CASA,"Sadashiv Nagar,Belgaum",completed,₹41.0 Lac   -₹44.0 Lac,15.8782951,74.5084834,,magicbricks,"Sadashiv Nagar,Belgaum, Belgaum, Karnataka, India"
Belgaum,Karnataka,India,Shuubharambh Developer,Tranquillo Meadows Senior Citizen Retirement Homes,"Udyambag,Belgaum",ongoing,,15.8174629,74.4926262,,magicbricks,"Udyambag,Belgaum, Belgaum, Karnataka, India"
Belgaum,Karnataka,India,Viva Constructions,Viva Aspire,"Belagavi,Belgaum",ongoing,₹46.9 Lac   -₹1.16 Cr,15.8490568,74.5089431,"2, 3, 4 BHK 
										Penthouse, Multistorey Apartment..",magicbricks,"Belagavi,Belgaum, Belgaum, Karnataka, India"
Belgaum,Karnataka,India,Viva Constructions,Viva Elegance,"Bhagya Nagar,Belgaum",ongoing,₹73.6 Lac   -₹1.56 Cr,15.8306754,74.5066809,"3, 4 BHK 
										Multistorey Apartment..",magicbricks,"Bhagya Nagar,Belgaum, Belgaum, Karnataka, India"
Belgaum,Karnataka,India,Felicity Adobe LLP,Swarna Griha 4 Phase 1,"Kakati,Belgaum",ongoing,₹38 Lac Onwards,,,"2 BHK 
										Multistorey Apartment..",magicbricks,"Kakati,Belgaum, Belgaum, Karnataka, India"
Bellary,Karnataka,India,Ishtika Homes Pvt Ltd,Ishtika Agastya,"Tumkur Road,Bangalore",ongoing,,13.0301897,77.5379177,"3 BHK 
										..",magicbricks,"Tumkur Road,Bangalore, Bellary, Karnataka, India"
Bellary,Karnataka,India,Ishtika Homes Pvt Ltd,Vyasa,"Parvathi Nagar,Bellary",ongoing,,15.1520407,76.9248633,,magicbricks,"Parvathi Nagar,Bellary, Bellary, Karnataka, India"
Bellary,Karnataka,India,Ishtika Homes Pvt Ltd,Ishtika Vashishta,"AnjanaPura,Bangalore",completed,₹1.07 Cr   -₹1.18 Cr,12.8601312,77.5540587,,magicbricks,"AnjanaPura,Bangalore, Bellary, Karnataka, India"
Bellary,Karnataka,India,G Square Realtors Pvt Ltd,G Square Lavender,"Kovilpalayam,Coimbatore",ongoing,,11.1376235,77.0363987,Residential Plot..,magicbricks,"Kovilpalayam,Coimbatore, Bellary, Karnataka, India"
Bellary,Karnataka,India,G Square Realtors Pvt Ltd,G Square The Paradise,"Sulur,Coimbatore",ongoing,₹10.2 Lac   -₹52 Lac,10.9890537,77.1014971,Residential Plot..,magicbricks,"Sulur,Coimbatore, Bellary, Karnataka, India"
Bellary,Karnataka,India,G Square Realtors Pvt Ltd,G Square New Town,"Athipalayam,Coimbatore",ongoing,₹10.3 Lac   -₹28.3 Lac,11.1291418,76.9807251,Residential Plot..,magicbricks,"Athipalayam,Coimbatore, Bellary, Karnataka, India"
Bellary,Karnataka,India,G Square Realtors Pvt Ltd,G Square Golden Acre,"Cumbum,Theni",ongoing,₹10.3 Lac   -₹33.9 Lac,9.7394057,77.2853013,Residential Plot..,magicbricks,"Cumbum,Theni, Bellary, Karnataka, India"
Bellary,Karnataka,India,G Square Realtors Pvt Ltd,G Square Double Three,"Solar,Erode",ongoing,₹12.8 Lac   -₹67 Lac,11.3194291,77.7519875,Residential Plot..,magicbricks,"Solar,Erode, Bellary, Karnataka, India"
Bellary,Karnataka,India,G Square Realtors Pvt Ltd,G Square Vaigai Crest,"Viraganur,Madurai",ongoing,₹17.4 Lac   -₹43.2 Lac,9.9005203,78.162842,Residential Plot..,magicbricks,"Viraganur,Madurai, Bellary, Karnataka, India"
Bellary,Karnataka,India,G Square Realtors Pvt Ltd,G Square The Royal Mist,"Metupalayam,Coimbatore",ongoing,₹17.9 Lac   -₹53.8 Lac,,,Residential Plot..,magicbricks,"Metupalayam,Coimbatore, Bellary, Karnataka, India"
Bellary,Karnataka,India,G Square Realtors Pvt Ltd,G Square Sthalam,"Woraiyur,Trichy",ongoing,₹18.7 Lac   -₹50.3 Lac,10.8280539,78.6731113,Residential Plot..,magicbricks,"Woraiyur,Trichy, Bellary, Karnataka, India"
Bellary,Karnataka,India,G Square Realtors Pvt Ltd,G Square Fort,"Veerapandi,Coimbatore",ongoing,₹26.8 Lac   -₹44.2 Lac,11.1696024,76.9516148,Residential Plot..,magicbricks,"Veerapandi,Coimbatore, Bellary, Karnataka, India"
Bellary,Karnataka,India,G Square Realtors Pvt Ltd,G Square North Vista,"Soorapattu,Chennai",ongoing,₹26.9 Lac Onwards,,,Residential Plot..,magicbricks,"Soorapattu,Chennai, Bellary, Karnataka, India"
Bellary,Karnataka,India,G Square Realtors Pvt Ltd,G Square Elegance,"Viswas Nagar,Trichy",ongoing,₹27 Lac Onwards,10.8158345,78.7091785,Residential Plot..,magicbricks,"Viswas Nagar,Trichy, Bellary, Karnataka, India"
Bellary,Karnataka,India,G Square Realtors Pvt Ltd,G Square Tulip,"Mahindra World City,Chennai",ongoing,₹29.9 Lac Onwards,,,Residential Plot..,magicbricks,"Mahindra World City,Chennai, Bellary, Karnataka, India"
Bellary,Karnataka,India,G Square Realtors Pvt Ltd,G Square Vrindavan,"Singaperumal Koil,Chennai",ongoing,₹32 Lac   -₹2.62 Cr,,,Residential Plot..,magicbricks,"Singaperumal Koil,Chennai, Bellary, Karnataka, India"
Bellary,Karnataka,India,G Square Realtors Pvt Ltd,G Square Temple View Square,"Periyar,Madurai",ongoing,₹1.80 Cr   -₹4.94 Cr,10.0467592,78.1663701,Residential Plot..,magicbricks,"Periyar,Madurai, Bellary, Karnataka, India"
Bellary,Karnataka,India,G Square Realtors Pvt Ltd,G Square Woodland,"Ramanathapuram,Coimbatore",ongoing,₹94.2 Lac   -₹95.0 Lac,10.9947773,76.99213,,magicbricks,"Ramanathapuram,Coimbatore, Bellary, Karnataka, India"
Bellary,Karnataka,India,G Square Realtors Pvt Ltd,G Square Orbit,"Kuthambakkam,Chennai",ongoing,,,,,magicbricks,"Kuthambakkam,Chennai, Bellary, Karnataka, India"
Bellary,Karnataka,India,G Square Realtors Pvt Ltd,G Square The Wind,"Pannimadai,Coimbatore",ongoing,,11.0856589,76.9164154,,magicbricks,"Pannimadai,Coimbatore, Bellary, Karnataka, India"
Bellary,Karnataka,India,G Square Realtors Pvt Ltd,G Square Arcade,"Red Hills,Chennai",ongoing,₹59.2 Lac Onwards,13.1649493,80.1816203,Residential Plot..,magicbricks,"Red Hills,Chennai, Bellary, Karnataka, India"
Bellary,Karnataka,India,G Square Realtors Pvt Ltd,G Square Pristine,"Mathigiri,Hosur",ongoing,,12.6928265,77.8062946,,magicbricks,"Mathigiri,Hosur, Bellary, Karnataka, India"
Bellary,Karnataka,India,G Square Realtors Pvt Ltd,G Square Arrow,"Panjappur,Trichy",ongoing,,10.7542032,78.6557842,,magicbricks,"Panjappur,Trichy, Bellary, Karnataka, India"
